@attribute SRC_ADD string
@attribute DES_ADD string
@attribute PKT_ID numeric
@attribute FROM_NODE numeric
@attribute TO_NODE numeric
@attribute PKT_TYPE {tcp,ack,cbr,ping}
@attribute PKT_SIZE numeric
@attribute FLAGS {-------,---A---}
@attribute FID numeric
@attribute SEQ_NUMBER numeric
@attribute NUMBER_OF_PKT numeric
@attribute NUMBER_OF_BYTE numeric
@attribute NODE_NAME_FROM {Switch1,Router,server1,router,clien-4,client-2,Switch2,client-5,clien-9,clien-2,clien-1,clien-14,clien-5,clien-11,clien-13,clien-0,switch1,client-4,clienthttp,clien-7,clien-19,client-14,clien-12,clien-8,clien-15,webserverlistin,client-18,client-1,switch2,clien-6,client-10,client-7,webcache,clien-10,client-15,clien-3,client-17,client-16,clien-17,clien-18,client-12,client-8,client-0,clien-16,client-13,client-11,client-6,client-3,client-9,client-19,http_client}
@attribute NODE_NAME_TO {Router,server1,Switch2,Switch1,clien-1,clien-5,clien-7,switch1,clien-11,clien-15,clien-13,clien-3,clien-9,clien-6,router,clien-4,clien-14,switch2,clien-8,clienthttp,webcache,clien-10,clien-12,webserverlistin,clien-0,clien-2,http_client,client-13,client-9,client-1,client-19,client-4,client-17,client-7,client-3,client-12,client-2,clien-18,client-16,clien-17,client-0,clien-16,client-18,client-5,client-11,client-14,client-8,client-6,client-10,clien-19,client-15}
@attribute PKT_IN numeric
@attribute PKT_OUT numeric
@attribute PKT_R numeric
@attribute PKT_DELAY_NODE numeric
@attribute PKT_RATE numeric
@attribute BYTE_RATE numeric
@attribute PKT_AVG_SIZE numeric
@attribute UTILIZATION numeric
@attribute PKT_DELAY numeric
@attribute PKT_SEND_TIME numeric
@attribute PKT_RESEVED_TIME numeric
@attribute FIRST_PKT_SENT numeric
@attribute LAST_PKT_RESEVED numeric
@attribute PKT_CLASS {Normal,UDP-Flood,Smurf,SIDDOS,HTTP-FLOOD}

@data
12,24.12,2982,22,23,tcp,1540,-------,13,99,16103,24798600,Switch2,Router,1.500805,1.500805,1.510928,0,328.491489,505876,1540,0.236498,0,1.490682,1.521051,1,50.021057,Normal
19.2,24.61,30486,19,22,cbr,1500,-------,40,1167,9108,13662000,client-19,switch2,29.379429,29.379789,29.389909,0.00036,1016.418257,1524630,1500,0.130291,0.036,29.379429,29.415429,1,9.960878,UDP-Flood
19.2,24.61,62403,22,23,cbr,1500,-------,40,2389,9108,13662000,switch2,router,59.231954,59.233154,59.243274,0.0012,1016.418257,1524630,1500,0.130291,0.03312,59.221714,59.254834,1,9.960878,UDP-Flood
9.2,24.51,6409,23,24,cbr,1500,-------,30,250,9108,13662000,router,server1,7.020834,7.023714,7.033834,0.00288,1016.496869,1524750,1500,0.130291,0.03612,6.997714,7.033834,1,9.960185,UDP-Flood
4,24.4,550932,21,23,tcp,1540,-------,5,15400,16091,24780100,Switch1,Router,47.897384,47.897384,47.907507,0,328.217832,505455,1540,0.236321,0,47.887261,47.91763,1,50.025368,Normal
9,24.9,177704,23,24,tcp,1540,-------,10,5544,16085,24770900,Router,server1,17.965532,17.965532,17.975656,0,328.063862,505218,1540,0.236234,0,17.945286,17.975656,1,50.030088,Normal
2.1,24.22,602732,2,21,cbr,1000,-------,23,4320,6250,6250000,clien-2,Switch1,59.56,59.56,59.57008,0,124.943625,124944,1000,0.059605,0.00032,59.56,59.59056,25,75.02256,Normal
18,24.2,48294,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,46.015243,46.057185,46.072428,0.041942,22.988868,1506580,65535.2,0.131248,0.134856,46,46.134856,0,9.134856,Smurf
14.1,24.34,580569,22,23,cbr,1000,-------,35,3219,6250,6250000,Switch2,Router,50.76208,50.7624,50.77248,0.00032,124.942626,124943,1000,0.059605,0.00072,50.752,50.78296,25,75.02296,Normal
14,24.14,55647,14,22,tcp,1540,-------,15,1732,16103,24798600,clien-14,Switch2,6.446581,6.446581,6.456704,0,328.431807,505785,1540,0.236498,0,6.446581,6.47695,1,50.029965,Normal
9,24.9,201922,9,21,tcp,1540,-------,10,6296,16085,24770900,clien-9,Switch1,20.227582,20.227582,20.237706,0,328.063862,505218,1540,0.236234,0,20.227582,20.257952,1,50.030088,Normal
12,24.12,419664,22,23,tcp,1540,-------,13,12098,16103,24798600,Switch2,Router,37.828552,37.828552,37.838675,0,328.491489,505876,1540,0.236498,0.000385,37.818429,37.849183,1,50.021057,Normal
6,24.6,379919,21,23,tcp,1540,-------,7,11089,16091,24780100,Switch1,Router,34.779008,34.779562,34.789685,0.000554,328.192835,505416,1540,0.236321,0.001723,34.768885,34.800978,1,50.029102,Normal
25,20,62753,25,23,ack,576,-------,0,326961,7110,4095360,webcache,router,59.585392,59.609951,59.649167,0.024559,95.145988,54804.1,576,0.039056,0.113037,59.585392,59.698429,1.27255,75.999821,Normal
12,24.12,65344,23,24,tcp,1540,-------,13,2044,16103,24798600,Router,server1,7.383726,7.383726,7.39385,0,328.491489,505876,1540,0.236498,0,7.36348,7.39385,1,50.021057,Normal
24.2,2,162928,23,21,ack,55,-------,3,5073,16091,885005,Router,Switch1,16.56449,16.56449,16.574493,0,328.26412,18054.5,55,0.00844,0,16.554486,16.584496,1.030022,50.048477,Normal
0.1,24.2,591711,0,21,cbr,1000,-------,21,3774,6250,6250000,clien-0,Switch1,55.192,55.192,55.20208,0,124.944425,124944,1000,0.059605,0,55.192,55.22224,25,75.02224,Normal
9,24.9,312261,23,24,tcp,1540,-------,10,9382,16085,24770900,Router,server1,29.598182,29.599782,29.609906,0.0016,328.063862,505218,1540,0.236234,0.0016,29.577936,29.609906,1,50.030088,Normal
5,24.5,547418,23,24,tcp,1540,-------,6,15305,16091,24780100,Router,server1,47.63725,47.63836,47.648483,0.00111,328.204637,505434,1540,0.236321,0.001599,47.616514,47.648483,1,50.027339,Normal
24.9,9,99633,24,23,ack,55,-------,10,3093,16085,884675,server1,Router,10.596411,10.596411,10.606414,0,328.064183,18043.5,55,0.008437,0,10.596411,10.626421,1.030058,50.060098,Normal
24.6,6,284648,24,23,ack,55,-------,7,8672,16091,885005,server1,Router,27.461118,27.461118,27.471122,0,328.19309,18050.6,55,0.00844,0,27.461118,27.491128,1.030048,50.059112,Normal
24.8,8,457840,21,8,ack,55,-------,9,13037,16088,884840,Switch1,clien-8,40.766525,40.766525,40.776528,0,328.113525,18046.2,55,0.008438,0,40.746518,40.776528,1.030054,50.061864,Normal
24.1,10,190651,24,23,ack,55,-------,11,5949,16103,885665,server1,Router,19.16476,19.16476,19.174763,0,328.561918,18070.9,55,0.008446,0,19.16476,19.194769,1.030013,50.040562,Normal
24.7,7,415709,21,7,ack,55,-------,8,11978,16090,884950,Switch1,clien-7,37.534506,37.534506,37.544509,0,328.167767,18049.2,55,0.00844,0,37.514499,37.544509,1.030051,50.059851,Normal
2,24.2,429033,21,23,tcp,1540,-------,3,12324,16091,24780100,Switch1,Router,38.547155,38.547373,38.557496,0.000218,328.26404,505526,1540,0.236321,0.0016,38.537032,38.569002,1,50.018467,Normal
13,24.13,254025,22,23,tcp,1540,-------,14,7921,16103,24798600,Switch2,Router,25.115965,25.115965,25.126088,0,328.460131,505828,1540,0.236498,0.0016,25.105842,25.137811,1,50.025737,Normal
15.1,24.35,414527,23,24,cbr,1000,-------,36,1553,6250,6250000,Router,server1,37.44456,37.445074,37.455154,0.000514,124.942227,124942,1000,0.059605,0.000914,37.424,37.455154,25,75.02312,Normal
10.2,24.52,1368,22,23,cbr,1192,-------,31,54,8655,10316800,switch2,router,2.294861,2.296326,2.306421,0.001465,962.684973,1147520,1192,0.098389,0.033406,2.284286,2.317692,1,9.99048,UDP-Flood
24.2,2,517084,23,21,ack,55,-------,3,14534,16091,885005,Router,Switch1,45.301189,45.301189,45.311192,0,328.26412,18054.5,55,0.00844,0,45.291186,45.321195,1.030022,50.048477,Normal
24.4,4,73469,21,4,ack,55,-------,5,2286,16091,885005,Switch1,clien-4,8.149125,8.149125,8.159128,0,328.218006,18052,55,0.00844,0,8.129118,8.159128,1.030035,50.055377,Normal
7,24.7,207193,21,23,tcp,1540,-------,8,6464,16090,24778600,Switch1,Router,20.730902,20.730902,20.741025,0,328.167486,505378,1540,0.236307,0,20.720779,20.751148,1,50.029842,Normal
9,24.9,1318,9,21,tcp,1540,-------,10,47,16085,24770900,clien-9,Switch1,1.332459,1.332459,1.342582,0,328.063862,505218,1540,0.236234,0.007884,1.332459,1.370714,1,50.030088,Normal
2,24.2,52378,2,21,tcp,1540,-------,3,1635,16091,24780100,clien-2,Switch1,6.139264,6.139264,6.149387,0,328.26404,505526,1540,0.236321,0,6.139264,6.169634,1,50.018467,Normal
24.2,2,279416,24,23,ack,55,-------,3,8550,16091,885005,server1,Router,27.058541,27.058541,27.068544,0,328.26412,18054.5,55,0.00844,0,27.058541,27.08855,1.030022,50.048477,Normal
24.6,6,277853,24,23,ack,55,-------,7,8504,16091,885005,server1,Router,26.938062,26.938062,26.948066,0,328.19309,18050.6,55,0.00844,0,26.938062,26.968072,1.030048,50.059112,Normal
24.1,10,375421,22,10,ack,55,-------,11,10978,16103,885665,Switch2,clien-10,34.44411,34.44411,34.454113,0,328.561918,18070.9,55,0.008446,0,34.424103,34.454113,1.030013,50.040562,Normal
24.5,5,38043,23,21,ack,55,-------,6,1180,16091,885005,Router,Switch1,4.801018,4.801018,4.811021,0,328.204851,18051.3,55,0.00844,0,4.791014,4.821024,1.030042,50.057349,Normal
5.2,24.47,27762,21,23,cbr,692,-------,26,1067,9108,6302740,switch1,router,26.903227,26.905802,26.915858,0.002575,1016.522962,703434,692,0.060108,0.036527,26.892571,26.929098,1,9.959955,UDP-Flood
7,24.7,251485,23,24,tcp,1540,-------,8,7848,16090,24778600,Router,server1,24.908978,24.908978,24.919101,0,328.167486,505378,1540,0.236307,0,24.888731,24.919101,1,50.029842,Normal
6,24.6,238006,21,23,tcp,1540,-------,7,7430,16091,24780100,Switch1,Router,23.630441,23.630441,23.640564,0,328.192835,505416,1540,0.236321,0,23.620318,23.650688,1,50.029102,Normal
24.1,1,51588,21,1,tcp,64,-------,0,-1,210,13440,switch1,client-1,49.065739,49.065739,49.075744,0,23.255773,1488.369456,64,0.000128,0.030016,49.045728,49.075744,0.045728,9.075744,Normal
3,24.3,106866,23,24,tcp,1540,-------,4,3332,16091,24780100,Router,server1,11.294083,11.294083,11.304206,0,328.240918,505490,1540,0.236321,0,11.273837,11.304206,1,50.02192,Normal
17.2,24.59,48720,17,22,cbr,1500,-------,38,1861,9108,13662000,client-17,switch2,46.348571,46.348691,46.358811,0.00012,1016.424609,1524640,1500,0.130291,0.03288,46.348571,46.381451,1,9.960822,UDP-Flood
10,24.1,507526,10,22,tcp,1540,-------,11,14313,16103,24798600,clien-10,Switch2,44.558237,44.558237,44.56836,0,328.561898,505985,1540,0.236498,0,44.558237,44.588606,1,50.010552,Normal
24.13,13,466985,22,13,ack,55,-------,14,13281,16103,885665,Switch2,clien-13,41.468008,41.468008,41.478011,0,328.460278,18065.3,55,0.008446,0,41.448002,41.478011,1.030032,50.055747,Normal
8,24.8,442353,21,23,tcp,1540,-------,9,12658,16088,24775500,Switch1,Router,39.569746,39.569746,39.579869,0,328.11323,505294,1540,0.236278,0,39.559622,39.589992,1,50.031854,Normal
1,24.1,469009,23,24,tcp,1540,-------,2,13332,16091,24780100,Router,server1,41.62308,41.623203,41.633326,0.000123,328.297855,505578,1540,0.236321,0.000123,41.602834,41.633326,1,50.013418,Normal
9,24.9,137781,9,21,tcp,1540,-------,10,4292,16085,24770900,clien-9,Switch1,14.188797,14.188797,14.19892,0,328.063862,505218,1540,0.236234,0,14.188797,14.219166,1,50.030088,Normal
15.1,24.35,467194,23,24,cbr,1000,-------,36,2058,6250,6250000,Router,server1,41.48456,41.485066,41.495146,0.000506,124.942227,124942,1000,0.059605,0.000906,41.464,41.495146,25,75.02312,Normal
24.12,12,578394,23,22,ack,55,-------,13,16090,16103,885665,Router,Switch2,50.002352,50.002352,50.012355,0,328.491596,18067,55,0.008446,0,49.992349,50.022359,1.030026,50.051067,Normal
0.1,24.2,593114,0,21,cbr,1000,-------,21,3844,6250,6250000,clien-0,Switch1,55.752,55.752,55.76208,0,124.944425,124944,1000,0.059605,0,55.752,55.78224,25,75.02224,Normal
10,24.1,524228,10,22,tcp,1540,-------,11,14741,16103,24798600,clien-10,Switch2,45.83945,45.83945,45.849573,0,328.561898,505985,1540,0.236498,0.000043,45.83945,45.869862,1,50.010552,Normal
1,24.1,61550,23,24,tcp,1540,-------,2,1923,16091,24780100,Router,server1,7.027734,7.027734,7.037858,0,328.297855,505578,1540,0.236321,0,7.007488,7.037858,1,50.013418,Normal
7,24.7,355790,7,21,tcp,1540,-------,8,10482,16090,24778600,clien-7,Switch1,32.918194,32.918194,32.928318,0,328.167486,505378,1540,0.236307,0,32.918194,32.948564,1,50.029842,Normal
2.1,24.22,609661,23,24,cbr,1000,-------,23,4665,6250,6250000,Router,server1,62.34032,62.34048,62.35056,0.00016,124.943625,124944,1000,0.059605,0.00032,62.32,62.35056,25,75.02256,Normal
24.11,11,241154,24,23,ack,55,-------,12,7516,16103,885665,server1,Router,23.918531,23.918531,23.928534,0,328.522947,18068.8,55,0.008446,0,23.918531,23.948541,1.030019,50.046382,Normal
7,24.7,545925,21,23,tcp,1540,-------,8,15270,16090,24778600,Switch1,Router,47.513312,47.513312,47.523435,0,328.167486,505378,1540,0.236307,0.000123,47.503189,47.533682,1,50.029842,Normal
25.1,26,23773,25,26,tcp,55,-------,1,44,5630,309650,webcache,webserverlistin,23.107296,23.107296,23.137936,0,656.270166,36094.9,55,0.002953,0.03064,23.107296,23.137936,1.417136,9.99592,Normal
24.5,5,184378,21,5,ack,55,-------,6,5743,16091,885005,Switch1,clien-5,18.595142,18.595142,18.605145,0,328.204851,18051.3,55,0.00844,0,18.575136,18.605145,1.030042,50.057349,Normal
24.1,10,129512,22,10,ack,55,-------,11,4041,16103,885665,Switch2,clien-10,13.430586,13.430586,13.440589,0,328.561918,18070.9,55,0.008446,0,13.410579,13.440589,1.030013,50.040562,Normal
1.2,24.43,39217,21,23,cbr,1500,-------,22,1500,9108,13662000,switch1,router,37.581549,37.581669,37.591789,0.00012,1016.54293,1524810,1500,0.130291,0.0306,37.571429,37.602029,1,9.959779,UDP-Flood
5,24.5,217467,23,24,tcp,1540,-------,6,6790,16091,24780100,Router,server1,21.707346,21.707346,21.717469,0,328.204637,505434,1540,0.236321,0,21.687099,21.717469,1,50.027339,Normal
24.4,4,538656,21,4,ack,55,-------,5,15081,16091,885005,Switch1,clien-4,46.965035,46.965035,46.975038,0,328.218006,18052,55,0.00844,0,46.945029,46.975038,1.030035,50.055377,Normal
9,24.9,117272,23,24,tcp,1540,-------,10,3660,16085,24770900,Router,server1,12.278384,12.278384,12.288507,0,328.063862,505218,1540,0.236234,0,12.258138,12.288507,1,50.030088,Normal
24.1,1,12267,21,1,ack,55,-------,2,382,16091,885005,Switch1,clien-1,2.384272,2.384272,2.394275,0,328.297902,18056.4,55,0.00844,0,2.364266,2.394275,1.030016,50.043427,Normal
11,24.11,164679,11,22,tcp,1540,-------,12,5145,16103,24798600,clien-11,Switch2,16.720364,16.720364,16.730487,0,328.522879,505925,1540,0.236498,0,16.720364,16.750733,1,50.016373,Normal
18.2,24.6,20834,18,22,cbr,1500,-------,39,758,8655,12982500,client-18,switch2,20.392714,20.393074,20.403194,0.00036,962.684973,1444030,1500,0.123811,0.033311,20.392714,20.426025,1,9.99048,UDP-Flood
9,24.9,199998,23,24,tcp,1540,-------,10,6238,16085,24770900,Router,server1,20.067061,20.067061,20.077184,0,328.063862,505218,1540,0.236234,0,20.046814,20.077184,1,50.030088,Normal
18.2,24.6,50776,23,24,cbr,1500,-------,39,1841,8655,12982500,router,server1,48.282794,48.283754,48.293874,0.00096,962.684973,1444030,1500,0.123811,0.03216,48.261714,48.293874,1,9.99048,UDP-Flood
24.11,11,9221,23,22,ack,55,-------,12,287,16103,885665,Router,Switch2,2.088512,2.088512,2.098515,0,328.522947,18068.8,55,0.008446,0,2.078509,2.108518,1.030019,50.046382,Normal
2.2,24.44,16820,21,23,cbr,1500,-------,23,611,8655,12982500,switch1,router,16.678526,16.678646,16.688766,0.00012,962.684973,1444030,1500,0.123811,0.03084,16.668286,16.699126,1,9.99048,UDP-Flood
8.1,24.28,629561,8,21,cbr,1000,-------,29,5653,6250,6250000,clien-8,Switch1,70.224,70.224,70.23408,0,124.941228,124941,1000,0.059605,0.00128,70.224,70.25552,25,75.02352,Normal
14,24.14,26151,14,22,tcp,1540,-------,15,819,16103,24798600,clien-14,Switch2,3.670739,3.670739,3.680862,0,328.431807,505785,1540,0.236498,0,3.670739,3.701109,1,50.029965,Normal
0.1,24.2,587020,0,21,cbr,1000,-------,21,3541,6250,6250000,clien-0,Switch1,53.328,53.328,53.33808,0,124.944425,124944,1000,0.059605,0,53.328,53.35824,25,75.02224,Normal
24.1,1,400302,21,1,ack,55,-------,2,11597,16091,885005,Switch1,clien-1,36.353578,36.353578,36.363581,0,328.297902,18056.4,55,0.00844,0,36.333571,36.363581,1.030016,50.043427,Normal
12,24.12,293071,22,23,tcp,1540,-------,13,8903,16103,24798600,Switch2,Router,28.116954,28.116954,28.127077,0,328.491489,505876,1540,0.236498,0.001477,28.10683,28.138677,1,50.021057,Normal
24.9,9,121422,21,9,ack,55,-------,10,3772,16085,884675,Switch1,clien-9,12.66931,12.66931,12.679314,0,328.064183,18043.5,55,0.008437,0,12.649304,12.679314,1.030058,50.060098,Normal
3,24.3,35306,23,24,tcp,1540,-------,4,1106,16091,24780100,Router,server1,4.555021,4.555021,4.565144,0,328.240918,505490,1540,0.236321,0,4.534774,4.565144,1,50.02192,Normal
24.5,5,469557,23,21,ack,55,-------,6,13333,16091,885005,Router,Switch1,41.65528,41.65528,41.665283,0,328.204851,18051.3,55,0.00844,0,41.645277,41.675286,1.030042,50.057349,Normal
24.12,12,336349,24,23,ack,55,-------,13,9987,16103,885665,server1,Router,31.4257,31.4257,31.435703,0,328.491596,18067,55,0.008446,0,31.4257,31.45571,1.030026,50.051067,Normal
14.1,24.34,593754,14,22,cbr,1000,-------,35,3875,6250,6250000,clien-14,Switch2,56,56,56.01008,0,124.942626,124943,1000,0.059605,0.00072,56,56.03096,25,75.02296,Normal
24.3,3,303265,24,23,ack,55,-------,4,9148,16091,885005,server1,Router,28.888224,28.888224,28.898227,0,328.241051,18053.3,55,0.00844,0,28.888224,28.918234,1.030029,50.051929,Normal
19.1,24.39,524254,19,22,cbr,1000,-------,40,2605,6250,6250000,clien-19,Switch2,45.84,45.84,45.85008,0,124.940628,124941,1000,0.059605,0.001635,45.84,45.871875,25,75.02376,Normal
1.1,24.21,269885,23,24,cbr,1000,-------,22,166,6250,6250000,Router,server1,26.348358,26.348642,26.358722,0.000284,124.944025,124944,1000,0.059605,0.000482,26.328,26.358722,25,75.0224,Normal
13.1,24.33,624971,23,24,cbr,1000,-------,34,5425,6250,6250000,Router,server1,68.4204,68.42072,68.4308,0.00032,124.943026,124943,1000,0.059605,0.00056,68.4,68.4308,25,75.0228,Normal
10,24.1,224306,23,24,tcp,1540,-------,11,7003,16103,24798600,Router,server1,22.352717,22.352717,22.36284,0,328.561898,505985,1540,0.236498,0,22.33247,22.36284,1,50.010552,Normal
3,24.3,207779,23,24,tcp,1540,-------,4,6486,16091,24780100,Router,server1,20.797688,20.797688,20.807811,0,328.240918,505490,1540,0.236321,0,20.777441,20.807811,1,50.02192,Normal
4,24.4,222562,4,21,tcp,1540,-------,5,6948,16091,24780100,clien-4,Switch1,22.168384,22.168384,22.178507,0,328.217832,505455,1540,0.236321,0,22.168384,22.198753,1,50.025368,Normal
10.1,24.3,567536,10,22,cbr,1000,-------,31,3020,6250,6250000,clien-10,Switch2,49.16,49.16,49.17008,0,124.944225,124944,1000,0.059605,0.000035,49.16,49.190275,25,75.02232,Normal
5.1,24.25,629197,5,21,cbr,1000,-------,26,5635,6250,6250000,clien-5,Switch1,70.08,70.08,70.09008,0,124.942427,124942,1000,0.059605,0.0008,70.08,70.11104,25,75.02304,Normal
13,24.13,40238,23,24,tcp,1540,-------,14,1256,16103,24798600,Router,server1,5.015632,5.015632,5.025755,0,328.460131,505828,1540,0.236498,0,4.995386,5.025755,1,50.025737,Normal
17.1,24.37,331643,17,22,cbr,1000,-------,38,758,6250,6250000,clien-17,Switch2,31.064,31.064,31.07408,0,124.941427,124941,1000,0.059605,0.001209,31.064,31.095449,25,75.02344,Normal
10,24.1,327164,10,22,tcp,1540,-------,11,9767,16103,24798600,clien-10,Switch2,30.720426,30.720426,30.730549,0,328.561898,505985,1540,0.236498,0.001599,30.720426,30.752395,1,50.010552,Normal
12,24.12,286416,23,24,tcp,1540,-------,13,8735,16103,24798600,Router,server1,27.616336,27.617813,27.627936,0.001477,328.491489,505876,1540,0.236498,0.001477,27.59609,27.627936,1,50.021057,Normal
8,24.8,110837,8,21,tcp,1540,-------,9,3452,16088,24775500,clien-8,Switch1,11.650403,11.650403,11.660526,0,328.11323,505294,1540,0.236278,0,11.650403,11.680773,1,50.031854,Normal
4,24.4,541010,23,24,tcp,1540,-------,5,15146,16091,24780100,Router,server1,47.147096,47.147096,47.157219,0,328.217832,505455,1540,0.236321,0,47.12685,47.157219,1,50.025368,Normal
24.3,3,535117,21,3,ack,55,-------,4,14990,16091,885005,Switch1,clien-3,46.69327,46.69327,46.703274,0,328.241051,18053.3,55,0.00844,0,46.673264,46.703274,1.030029,50.051929,Normal
1,24.1,108329,1,21,tcp,1540,-------,2,3383,16091,24780100,clien-1,Switch1,11.415539,11.415539,11.425662,0,328.297855,505578,1540,0.236321,0,11.415539,11.445909,1,50.013418,Normal
24,0,436488,24,23,ack,55,-------,1,12505,16091,885005,server1,Router,39.109319,39.109319,39.119322,0,328.316229,18057.4,55,0.00844,0,39.109319,39.139328,1.03001,50.040685,Normal
5,24.5,500912,23,24,tcp,1540,-------,6,14132,16091,24780100,Router,server1,44.070514,44.071304,44.081427,0.00079,328.204637,505434,1540,0.236321,0.00079,44.050268,44.081427,1,50.027339,Normal
6,24.6,332735,23,24,tcp,1540,-------,7,9902,16091,24780100,Router,server1,31.168513,31.168519,31.178642,0.000006,328.192835,505416,1540,0.236321,0.000006,31.148266,31.178642,1,50.029102,Normal
10,24.1,231175,10,22,tcp,1540,-------,11,7221,16103,24798600,clien-10,Switch2,22.980502,22.980502,22.990626,0,328.561898,505985,1540,0.236498,0,22.980502,23.010872,1,50.010552,Normal
8,24.8,359302,8,21,tcp,1540,-------,9,10567,16088,24775500,clien-8,Switch1,33.188029,33.188029,33.198153,0,328.11323,505294,1540,0.236278,0.00013,33.188029,33.218529,1,50.031854,Normal
9,24.9,264625,9,21,tcp,1540,-------,10,8177,16085,24770900,clien-9,Switch1,25.923771,25.923771,25.933894,0,328.063862,505218,1540,0.236234,0,25.923771,25.954141,1,50.030088,Normal
6.1,24.26,604059,21,23,cbr,1000,-------,27,4386,6250,6250000,Switch1,Router,60.09808,60.09856,60.10864,0.00048,124.942027,124942,1000,0.059605,0.00096,60.088,60.1192,25,75.0232,Normal
24.12,12,154607,23,22,ack,55,-------,13,4815,16103,885665,Router,Switch2,15.780176,15.780176,15.790179,0,328.491596,18067,55,0.008446,0,15.770173,15.800182,1.030026,50.051067,Normal
10.1,24.3,362163,23,24,cbr,1000,-------,31,1051,6250,6250000,Router,server1,33.42827,33.428474,33.438554,0.000204,124.944225,124944,1000,0.059605,0.000314,33.408,33.438554,25,75.02232,Normal
8,24.8,133274,8,21,tcp,1540,-------,9,4159,16088,24775500,clien-8,Switch1,13.76491,13.76491,13.775034,0,328.11323,505294,1540,0.236278,0,13.76491,13.79528,1,50.031854,Normal
13.1,24.33,557631,23,24,cbr,1000,-------,34,2925,6250,6250000,Router,server1,48.4204,48.420699,48.430779,0.000299,124.943026,124943,1000,0.059605,0.000539,48.4,48.430779,25,75.0228,Normal
17.1,24.37,481684,22,23,cbr,1000,-------,38,2197,6250,6250000,Switch2,Router,42.58608,42.586614,42.596694,0.000534,124.941427,124941,1000,0.059605,0.001138,42.576,42.607378,25,75.02344,Normal
4,24.4,67398,21,23,tcp,1540,-------,5,2108,16091,24780100,Switch1,Router,7.566198,7.566198,7.576322,0,328.217832,505455,1540,0.236321,0,7.556075,7.586445,1,50.025368,Normal
1,24.1,207464,23,24,tcp,1540,-------,2,6474,16091,24780100,Router,server1,20.76795,20.76795,20.778074,0,328.297855,505578,1540,0.236321,0,20.747704,20.778074,1,50.013418,Normal
0.1,24.2,608911,23,24,cbr,1000,-------,21,4628,6250,6250000,Router,server1,62.04416,62.04416,62.05424,0,124.944425,124944,1000,0.059605,0,62.024,62.05424,25,75.02224,Normal
19.1,24.39,585395,23,24,cbr,1000,-------,40,3459,6250,6250000,Router,server1,52.69288,52.69368,52.70376,0.0008,124.940628,124941,1000,0.059605,0.00152,52.672,52.70376,25,75.02376,Normal
7,24.7,99472,23,24,tcp,1540,-------,8,3108,16090,24778600,Router,server1,10.598362,10.598362,10.608485,0,328.167486,505378,1540,0.236307,0,10.578115,10.608485,1,50.029842,Normal
6,24.6,509727,21,23,tcp,1540,-------,7,14358,16091,24780100,Switch1,Router,44.737584,44.737584,44.747707,0,328.192835,505416,1540,0.236321,0,44.727461,44.75783,1,50.029102,Normal
24.11,11,286313,22,11,ack,55,-------,12,8730,16103,885665,Switch2,clien-11,27.608779,27.608779,27.618782,0,328.522947,18068.8,55,0.008446,0,27.588773,27.618782,1.030019,50.046382,Normal
24.11,11,212481,24,23,ack,55,-------,12,6628,16103,885665,server1,Router,21.219947,21.219947,21.22995,0,328.522947,18068.8,55,0.008446,0,21.219947,21.249957,1.030019,50.046382,Normal
13.2,24.55,58934,23,24,cbr,1500,-------,34,2257,9108,13662000,router,server1,56.078631,56.13356,56.14368,0.054929,1016.443439,1524670,1500,0.130291,0.140251,56.003429,56.14368,1,9.960656,UDP-Flood
